,Date,Arrondissement,Valeur
565,2022-02-01,Ouara,37.3003916150438
566,2022-03-01,Ouara,39.10293572013004
567,2022-04-01,Ouara,38.176673660287804
568,2022-05-01,Ouara,35.536774756226585
569,2022-06-01,Ouara,32.39338868161512
570,2022-07-01,Ouara,30.327732172314484
571,2022-08-01,Ouara,29.21848576806602
572,2022-09-01,Ouara,30.330688244958083
573,2022-10-01,Ouara,33.06111323616507
574,2022-11-01,Ouara,35.80102284318672
575,2022-12-01,Ouara,34.70107248184922
576,2019-01-01,Sori,34.46443153566591
577,2019-02-01,Sori,36.70687322976038
578,2019-03-01,Sori,38.71173995954127
579,2019-04-01,Sori,37.504688108714156
580,2019-05-01,Sori,35.45211177570865
581,2019-06-01,Sori,32.548868854963864
582,2019-07-01,Sori,30.437814362588394
583,2019-08-01,Sori,29.17851327156834
584,2019-09-01,Sori,30.29045430598577
585,2019-10-01,Sori,33.235942627410594
586,2019-11-01,Sori,35.83285558110434
587,2019-12-01,Sori,34.19246155051781
588,2020-01-01,Sori,34.59875626781002
589,2020-02-01,Sori,36.63418447381164
590,2020-03-01,Sori,38.41079651262596
591,2020-04-01,Sori,37.81430805636984
592,2020-05-01,Sori,35.175014688987744
593,2020-06-01,Sori,32.65132821249933
594,2020-07-01,Sori,30.255522277656034
595,2020-08-01,Sori,29.32826084099873
596,2020-09-01,Sori,30.385694415704126
597,2020-10-01,Sori,33.24257312979093
598,2020-11-01,Sori,35.4154584585152
599,2020-12-01,Sori,34.93236782384125
600,2021-01-01,Sori,34.23445133893079
601,2021-02-01,Sori,36.883305556635975
602,2021-03-01,Sori,38.522559514241166
603,2021-04-01,Sori,37.72206021145042
604,2021-05-01,Sori,35.27702852374241
605,2021-06-01,Sori,32.62752938049796
606,2021-07-01,Sori,30.326446459529325
607,2021-08-01,Sori,29.288710485289435
