,Date,Arrondissement,Valeur
5971,2020-08-01,Tomboutou,23.269846553638022
5972,2020-09-01,Tomboutou,23.556855844844392
5973,2020-10-01,Tomboutou,23.33668268798543
5974,2020-11-01,Tomboutou,20.746147292523638
5975,2020-12-01,Tomboutou,18.64791286800306
5976,2021-01-01,Tomboutou,17.67227541766819
5977,2021-02-01,Tomboutou,21.641018779153363
5978,2021-03-01,Tomboutou,25.269680777784835
5979,2021-04-01,Tomboutou,27.83260865300219
5980,2021-05-01,Tomboutou,27.160606242861224
5981,2021-06-01,Tomboutou,25.163036475761356
5982,2021-07-01,Tomboutou,23.76300291555625
5983,2021-08-01,Tomboutou,23.272535360522504
5984,2021-09-01,Tomboutou,23.488621258791518
5985,2021-10-01,Tomboutou,23.531333656501705
5986,2021-11-01,Tomboutou,20.838310325904402
5987,2021-12-01,Tomboutou,18.43226402586942
5988,2022-01-01,Tomboutou,17.870301228309064
5989,2022-02-01,Tomboutou,21.53664866289276
5990,2022-03-01,Tomboutou,25.419824611000085
5991,2022-04-01,Tomboutou,27.747135835715287
5992,2022-05-01,Tomboutou,27.17555074249001
5993,2022-06-01,Tomboutou,25.21322324839578
5994,2022-07-01,Tomboutou,23.851143634467128
5995,2022-08-01,Tomboutou,23.274006750107734
5996,2022-09-01,Tomboutou,23.422524328677994
5997,2022-10-01,Tomboutou,23.726355384072072
5998,2022-11-01,Tomboutou,20.92578625343143
5999,2022-12-01,Tomboutou,18.21823027827729
6000,2019-01-01,Libantè,17.526639029311614
6001,2019-02-01,Libantè,20.46092785571483
6002,2019-03-01,Libantè,23.822525811247278
6003,2019-04-01,Libantè,25.651980694347984
6004,2019-05-01,Libantè,24.868739996061088
6005,2019-06-01,Libantè,23.347228474392768
6006,2019-07-01,Libantè,22.373471019086562
6007,2019-08-01,Libantè,21.828153913591198
6008,2019-09-01,Libantè,21.75054452692083
6009,2019-10-01,Libantè,22.058771377267206
6010,2019-11-01,Libantè,19.023535140915826
6011,2019-12-01,Libantè,16.922099154536163
6012,2020-01-01,Libantè,17.724924426016287
6013,2020-02-01,Libantè,20.40403606575855
6014,2020-03-01,Libantè,23.58303609234609
6015,2020-04-01,Libantè,25.96661989223795
6016,2020-05-01,Libantè,24.934837725731644
6017,2020-06-01,Libantè,23.309494638250975
6018,2020-07-01,Libantè,22.363285514233336
6019,2020-08-01,Libantè,21.997161854731573
6020,2020-09-01,Libantè,21.907716365579837
6021,2020-10-01,Libantè,21.684786058308326
6022,2020-11-01,Libantè,19.007899839224983
6023,2020-12-01,Libantè,17.549882727542226
6024,2021-01-01,Libantè,17.357120635147538
6025,2021-02-01,Libantè,20.79525139157683
6026,2021-03-01,Libantè,23.737093040541776
6027,2021-04-01,Libantè,25.93729536310158
6028,2021-05-01,Libantè,24.98528385899995
6029,2021-06-01,Libantè,23.39488803590792
6030,2021-07-01,Libantè,22.440665341200944
6031,2021-08-01,Libantè,22.014350344779373
6032,2021-09-01,Libantè,21.926597633529923
6033,2021-10-01,Libantè,21.88351820475407
6034,2021-11-01,Libantè,19.090358794202373
6035,2021-12-01,Libantè,17.412330048078296
6036,2022-01-01,Libantè,17.550863245110733
6037,2022-02-01,Libantè,20.738202170705602
6038,2022-03-01,Libantè,23.890388385931047
6039,2022-04-01,Libantè,25.905822900598142
6040,2022-05-01,Libantè,25.036669181621132
6041,2022-06-01,Libantè,23.480901932401885
6042,2022-07-01,Libantè,22.517493932030774
6043,2022-08-01,Libantè,22.031428362124835
6044,2022-09-01,Libantè,21.947633037637
6045,2022-10-01,Libantè,22.081657559406477
6046,2022-11-01,Libantè,19.168996029193437
6047,2022-12-01,Libantè,17.276434218094955
6048,2019-01-01,Liboussou,17.421731601047927
6049,2019-02-01,Liboussou,20.45548632156285
6050,2019-03-01,Liboussou,24.174377719132856
6051,2019-04-01,Liboussou,26.014480220211606
6052,2019-05-01,Liboussou,25.269252952326543
6053,2019-06-01,Liboussou,23.641215117040986
6054,2019-07-01,Liboussou,22.61160497969351
6055,2019-08-01,Liboussou,22.089038922462056
6056,2019-09-01,Liboussou,21.981841825465693
6057,2019-10-01,Liboussou,22.346208629503003
6058,2019-11-01,Liboussou,19.148664287809886
6059,2019-12-01,Liboussou,16.833256015655227
6060,2020-01-01,Liboussou,17.62047726984288
6061,2020-02-01,Liboussou,20.380480689378672
6062,2020-03-01,Liboussou,23.88725393335013
6063,2020-04-01,Liboussou,26.35353755401834
6064,2020-05-01,Liboussou,25.325217790371855
6065,2020-06-01,Liboussou,23.59739811569433
6066,2020-07-01,Liboussou,22.592735872559572
6067,2020-08-01,Liboussou,22.24699677230727
6068,2020-09-01,Liboussou,22.155597412959505
6069,2020-10-01,Liboussou,21.96051237607376
6070,2020-11-01,Liboussou,19.089439544261023
6071,2020-12-01,Liboussou,17.488060190057542
6072,2021-01-01,Liboussou,17.231612067774883
6073,2021-02-01,Liboussou,20.80677908040842
6074,2021-03-01,Liboussou,24.050671559454415
6075,2021-04-01,Liboussou,26.309664732004684
6076,2021-05-01,Liboussou,25.372401875209363
6077,2021-06-01,Liboussou,23.678212042314584
6078,2021-07-01,Liboussou,22.666410407608115
6079,2021-08-01,Liboussou,22.261385982475556
6080,2021-09-01,Liboussou,22.162336405309212
6081,2021-10-01,Liboussou,22.156397906146907
6082,2021-11-01,Liboussou,19.17998363792016
6083,2021-12-01,Liboussou,17.33501213463105
6084,2022-01-01,Liboussou,17.425773114950104
6085,2022-02-01,Liboussou,20.73129569220497
6086,2022-03-01,Liboussou,24.21326862423713
6087,2022-04-01,Liboussou,26.26346966716076
6088,2022-05-01,Liboussou,25.420583482560176
6089,2022-06-01,Liboussou,23.75967258119895
6090,2022-07-01,Liboussou,22.73955302448294
6091,2022-08-01,Liboussou,22.275566532156464
6092,2022-09-01,Liboussou,22.171260509535134
6093,2022-10-01,Liboussou,22.35186098557404
6094,2022-11-01,Liboussou,19.266573190043072
6095,2022-12-01,Liboussou,17.183525199902316
6096,2019-01-01,Lougou,17.756958048563188
6097,2019-02-01,Lougou,20.791578856574098
6098,2019-03-01,Lougou,24.516989743034358
6099,2019-04-01,Lougou,26.349919035305724
6100,2019-05-01,Lougou,25.435078791432595
6101,2019-06-01,Lougou,23.8836577242054
6102,2019-07-01,Lougou,22.821388278959382
6103,2019-08-01,Lougou,22.16095180721746
6104,2019-09-01,Lougou,22.12083969948005
6105,2019-10-01,Lougou,22.493530799577215
6106,2019-11-01,Lougou,19.39778757776411
6107,2019-12-01,Lougou,17.109135784620715
6108,2020-01-01,Lougou,17.953136903175665
6109,2020-02-01,Lougou,20.697194044287087
6110,2020-03-01,Lougou,24.177808049857212
6111,2020-04-01,Lougou,26.71098647657504
6112,2020-05-01,Lougou,25.471071292975317
6113,2020-06-01,Lougou,23.82147326891108
6114,2020-07-01,Lougou,22.78457068630271
6115,2020-08-01,Lougou,22.3204473657294
6116,2020-09-01,Lougou,22.308586637361657
6117,2020-10-01,Lougou,22.08399388411967
6118,2020-11-01,Lougou,19.28799268139055
6119,2020-12-01,Lougou,17.804524068743753
6120,2021-01-01,Lougou,17.532723679930807
6121,2021-02-01,Lougou,21.14242523766829
6122,2021-03-01,Lougou,24.345460497051157
6123,2021-04-01,Lougou,26.646778697734554
6124,2021-05-01,Lougou,25.51156733952519
6125,2021-06-01,Lougou,23.895275039065623
6126,2021-07-01,Lougou,22.851217454108642
6127,2021-08-01,Lougou,22.321257092591367
6128,2021-09-01,Lougou,22.297374670135113
6129,2021-10-01,Lougou,22.274402838767315
6130,2021-11-01,Lougou,19.38246625291894
6131,2021-12-01,Lougou,17.62492989574948
6132,2022-01-01,Lougou,17.724173623032446
6133,2022-02-01,Lougou,21.047392006366906
6134,2022-03-01,Lougou,24.512259413441136
6135,2022-04-01,Lougou,26.580089298965028
6136,2022-05-01,Lougou,25.553252187676414
6137,2022-06-01,Lougou,23.96970500908127
6138,2022-07-01,Lougou,22.9171886906565
6139,2022-08-01,Lougou,22.321768210670072
6140,2022-09-01,Lougou,22.288477341842455
6141,2022-10-01,Lougou,22.46466066413457
6142,2022-11-01,Lougou,19.472762544973765
6143,2022-12-01,Lougou,17.446755621541577
6144,2019-01-01,Segbana,17.294143975524694
6145,2019-02-01,Segbana,20.49674122479064
6146,2019-03-01,Segbana,24.395191371727933
6147,2019-04-01,Segbana,26.375277757192514
6148,2019-05-01,Segbana,25.68416743799224
6149,2019-06-01,Segbana,24.06434889590536
6150,2019-07-01,Segbana,23.116860157628924
6151,2019-08-01,Segbana,22.435245679735353
6152,2019-09-01,Segbana,22.377126434154412
6153,2019-10-01,Segbana,22.670393683770623
6154,2019-11-01,Segbana,19.210941615059735
6155,2019-12-01,Segbana,16.781405454134607
6156,2020-01-01,Segbana,17.501116802618668
6157,2020-02-01,Segbana,20.423168221233716
6158,2020-03-01,Segbana,24.103814829648105
6159,2020-04-01,Segbana,26.73664449751761
6160,2020-05-01,Segbana,25.759839402506238
6161,2020-06-01,Segbana,24.004047184083447
6162,2020-07-01,Segbana,23.087535152112725
6163,2020-08-01,Segbana,22.60186079929753
6164,2020-09-01,Segbana,22.544907538527152
6165,2020-10-01,Segbana,22.28511803101813
6166,2020-11-01,Segbana,19.143173808771255
6167,2020-12-01,Segbana,17.464363969838196
6168,2021-01-01,Segbana,17.09131197446845
6169,2021-02-01,Segbana,20.848156980435164
6170,2021-03-01,Segbana,24.269852893370988
6171,2021-04-01,Segbana,26.68650591304425
6172,2021-05-01,Segbana,25.80130845502669
6173,2021-06-01,Segbana,24.091198727188193
6174,2021-07-01,Segbana,23.165844648934247
6175,2021-08-01,Segbana,22.61441040017026
6176,2021-09-01,Segbana,22.554689569853043
6177,2021-10-01,Segbana,22.481959725546375
6178,2021-11-01,Segbana,19.237660697234407
6179,2021-12-01,Segbana,17.302849084065535
6180,2022-01-01,Segbana,17.293261340587065
6181,2022-02-01,Segbana,20.77417006710861
6182,2022-03-01,Segbana,24.434897299062595
6183,2022-04-01,Segbana,26.633900579427703
6184,2022-05-01,Segbana,25.843947545537336
6185,2022-06-01,Segbana,24.17918527323684
6186,2022-07-01,Segbana,23.243503292417103
6187,2022-08-01,Segbana,22.626733664878394
6188,2022-09-01,Segbana,22.566634791175904
6189,2022-10-01,Segbana,22.678311240297923
6190,2022-11-01,Segbana,19.328126479937296
6191,2022-12-01,Segbana,17.143003320599092
6192,2019-01-01,Sokotindji,17.69081633619016
6193,2019-02-01,Sokotindji,20.58144201543858
6194,2019-03-01,Sokotindji,24.04754743800204
6195,2019-04-01,Sokotindji,25.75503574772035
6196,2019-05-01,Sokotindji,24.980670361796015
6197,2019-06-01,Sokotindji,23.42658673101779
6198,2019-07-01,Sokotindji,22.506939616946802
6199,2019-08-01,Sokotindji,21.949093387433102
6200,2019-09-01,Sokotindji,21.885249160113865
6201,2019-10-01,Sokotindji,22.18769943134361
6202,2019-11-01,Sokotindji,19.200623532824878
6203,2019-12-01,Sokotindji,17.104455035376624
6204,2020-01-01,Sokotindji,17.882473267051765
6205,2020-02-01,Sokotindji,20.50917920943118
6206,2020-03-01,Sokotindji,23.77565831664538
6207,2020-04-01,Sokotindji,26.06314614339619
6208,2020-05-01,Sokotindji,25.03121495758156
6209,2020-06-01,Sokotindji,23.398007651265388
6210,2020-07-01,Sokotindji,22.506106027287636
6211,2020-08-01,Sokotindji,22.1045946175037
6212,2020-09-01,Sokotindji,22.05801862565521
6213,2020-10-01,Sokotindji,21.811789143816675
6214,2020-11-01,Sokotindji,19.158934494919286
6215,2020-12-01,Sokotindji,17.719350208455143
6216,2021-01-01,Sokotindji,17.52481969790206
6217,2021-02-01,Sokotindji,20.938007731867675
6218,2021-03-01,Sokotindji,23.937348193156982
6219,2021-04-01,Sokotindji,26.033018146497017
6220,2021-05-01,Sokotindji,25.083976164154354
6221,2021-06-01,Sokotindji,23.477481188997796
6222,2021-07-01,Sokotindji,22.577331595107403
6223,2021-08-01,Sokotindji,22.12328413051046
6224,2021-09-01,Sokotindji,22.068701134466448
6225,2021-10-01,Sokotindji,22.007957901452865
6226,2021-11-01,Sokotindji,19.247039382263512
6227,2021-12-01,Sokotindji,17.5833362083543
6228,2022-01-01,Sokotindji,17.712437045073695
6229,2022-02-01,Sokotindji,20.86526957189907
6230,2022-03-01,Sokotindji,24.09845181068244
6231,2022-04-01,Sokotindji,26.00072894379869
6232,2022-05-01,Sokotindji,25.13755267281915
6233,2022-06-01,Sokotindji,23.557447412229216
6234,2022-07-01,Sokotindji,22.64804651075563
6235,2022-08-01,Sokotindji,22.14186998788165
6236,2022-09-01,Sokotindji,22.081540532374266
6237,2022-10-01,Sokotindji,22.20374455758424
6238,2022-11-01,Sokotindji,19.33137006351707
6239,2022-12-01,Sokotindji,17.44874333503573
6240,2019-01-01,Boukoumbè,20.873836901429833
6241,2019-02-01,Boukoumbè,23.423324388857445
6242,2019-03-01,Boukoumbè,25.452039182207365
6243,2019-04-01,Boukoumbè,25.668001666299002
6244,2019-05-01,Boukoumbè,24.997826387549217
6245,2019-06-01,Boukoumbè,23.758252925814272
6246,2019-07-01,Boukoumbè,22.971677960539765
6247,2019-08-01,Boukoumbè,22.59178659857855
6248,2019-09-01,Boukoumbè,22.49339714122373
6249,2019-10-01,Boukoumbè,23.144323201393057
6250,2019-11-01,Boukoumbè,21.48409677917258
6251,2019-12-01,Boukoumbè,20.272662317952268
6252,2020-01-01,Boukoumbè,21.100069357205918
6253,2020-02-01,Boukoumbè,23.357406917527815
6254,2020-03-01,Boukoumbè,25.238079236948103
6255,2020-04-01,Boukoumbè,25.974017598155864
6256,2020-05-01,Boukoumbè,24.96267319807584
6257,2020-06-01,Boukoumbè,23.643349052158406
6258,2020-07-01,Boukoumbè,23.13459059610962
6259,2020-08-01,Boukoumbè,22.699517769268503
6260,2020-09-01,Boukoumbè,22.747114909202487
6261,2020-10-01,Boukoumbè,22.696927803183208
6262,2020-11-01,Boukoumbè,21.50771051816076
6263,2020-12-01,Boukoumbè,20.928319547813786
6264,2021-01-01,Boukoumbè,20.64779232088704
6265,2021-02-01,Boukoumbè,23.773607452817036
6266,2021-03-01,Boukoumbè,25.38339791560728
6267,2021-04-01,Boukoumbè,25.946502690618665
6268,2021-05-01,Boukoumbè,25.04670080994447
6269,2021-06-01,Boukoumbè,23.755775770896182
6270,2021-07-01,Boukoumbè,23.15477288755178
6271,2021-08-01,Boukoumbè,22.73693244429322
6272,2021-09-01,Boukoumbè,22.73357930622414
6273,2021-10-01,Boukoumbè,22.91969851522882
6274,2021-11-01,Boukoumbè,21.577560496423857
6275,2021-12-01,Boukoumbè,20.78151370383227
6276,2022-01-01,Boukoumbè,20.870124006067954
6277,2022-02-01,Boukoumbè,23.709161802074895
6278,2022-03-01,Boukoumbè,25.528286877367364
6279,2022-04-01,Boukoumbè,25.918018803676738
6280,2022-05-01,Boukoumbè,25.13196778157066
6281,2022-06-01,Boukoumbè,23.867637685344544
6282,2022-07-01,Boukoumbè,23.17399835544282
6283,2022-08-01,Boukoumbè,22.774549926711067
6284,2022-09-01,Boukoumbè,22.722538568483674
6285,2022-10-01,Boukoumbè,23.142432079155526
6286,2022-11-01,Boukoumbè,21.643231127376346
6287,2022-12-01,Boukoumbè,20.63644139368882
6288,2019-01-01,Dipoli,20.90378357413689
6289,2019-02-01,Dipoli,23.4637483724271
6290,2019-03-01,Dipoli,25.52720620319594
6291,2019-04-01,Dipoli,25.760069908225248
6292,2019-05-01,Dipoli,25.088847681854737
6293,2019-06-01,Dipoli,23.838093159502506
6294,2019-07-01,Dipoli,23.03146786134933
6295,2019-08-01,Dipoli,22.643131659887867
6296,2019-09-01,Dipoli,22.563914545551253
6297,2019-10-01,Dipoli,23.262424112483767
6298,2019-11-01,Dipoli,21.601646848069144
6299,2019-12-01,Dipoli,20.348048620294815
6300,2020-01-01,Dipoli,21.135825656815356
6301,2020-02-01,Dipoli,23.39625517963444
6302,2020-03-01,Dipoli,25.297812325081395
6303,2020-04-01,Dipoli,26.087559577565553
6304,2020-05-01,Dipoli,25.04843354291785
6305,2020-06-01,Dipoli,23.72067606740107
6306,2020-07-01,Dipoli,23.188014125921104
6307,2020-08-01,Dipoli,22.745674852463303
6308,2020-09-01,Dipoli,22.821371053126782
6309,2020-10-01,Dipoli,22.799948382410832
6310,2020-11-01,Dipoli,21.62077975494902
6311,2020-12-01,Dipoli,21.03661127381867
6312,2021-01-01,Dipoli,20.657248038429028
6313,2021-02-01,Dipoli,23.807656184463628
6314,2021-03-01,Dipoli,25.44525240912884
6315,2021-04-01,Dipoli,26.04979995588973
6316,2021-05-01,Dipoli,25.130946244444363
6317,2021-06-01,Dipoli,23.830725805227654
6318,2021-07-01,Dipoli,23.20712043237192
6319,2021-08-01,Dipoli,22.781663618870663
6320,2021-09-01,Dipoli,22.803387501730317
6321,2021-10-01,Dipoli,23.024604389018688
6322,2021-11-01,Dipoli,21.689146972483123
6323,2021-12-01,Dipoli,20.87556135219074
6324,2022-01-01,Dipoli,20.884955200763052
6325,2022-02-01,Dipoli,23.741637764069576
6326,2022-03-01,Dipoli,25.592113916337283
6327,2022-04-01,Dipoli,26.01098221966919
6328,2022-05-01,Dipoli,25.214793115005715
6329,2022-06-01,Dipoli,23.940252195676546
6330,2022-07-01,Dipoli,23.225295298624932
6331,2022-08-01,Dipoli,22.8178375484501
6332,2022-09-01,Dipoli,22.787927091692772
6333,2022-10-01,Dipoli,23.24919295844785
6334,2022-11-01,Dipoli,21.75313743294152
6335,2022-12-01,Dipoli,20.716343197884513
6336,2019-01-01,Korontière,23.74316453337119
6337,2019-02-01,Korontière,25.23292364797819
6338,2019-03-01,Korontière,25.796097695780674
6339,2019-04-01,Korontière,25.010521234280784
6340,2019-05-01,Korontière,24.68643262480554
6341,2019-06-01,Korontière,23.881426334875798
6342,2019-07-01,Korontière,23.30081566106427
6343,2019-08-01,Korontière,22.978442926250473
6344,2019-09-01,Korontière,23.795625095740387
6345,2019-10-01,Korontière,24.170838168504286
6346,2019-11-01,Korontière,24.46238323225594
6347,2019-12-01,Korontière,24.0331632631956
6348,2020-01-01,Korontière,23.833187433872602
6349,2020-02-01,Korontière,25.224395229676826
6350,2020-03-01,Korontière,25.617504208466286
6351,2020-04-01,Korontière,25.140342266757937
6352,2020-05-01,Korontière,24.643053301877632
6353,2020-06-01,Korontière,23.859897206721094
6354,2020-07-01,Korontière,23.54197160774199
6355,2020-08-01,Korontière,23.121306360993074
6356,2020-09-01,Korontière,23.800599868558926
6357,2020-10-01,Korontière,23.906124976131633
6358,2020-11-01,Korontière,24.52997280399045
6359,2020-12-01,Korontière,24.40058642413128
6360,2021-01-01,Korontière,23.754358463254693
6361,2021-02-01,Korontière,25.438916788671005
6362,2021-03-01,Korontière,25.739404413199622
6363,2021-04-01,Korontière,25.160013361944426
6364,2021-05-01,Korontière,24.71998432387003
6365,2021-06-01,Korontière,23.930777888658156
6366,2021-07-01,Korontière,23.524354675419964
6367,2021-08-01,Korontière,23.134171629365547
6368,2021-09-01,Korontière,23.85920574575191
6369,2021-10-01,Korontière,24.05739791091212
6370,2021-11-01,Korontière,24.572954597261138
6371,2021-12-01,Korontière,24.340341783182403
6372,2022-01-01,Korontière,23.841604078145625
6373,2022-02-01,Korontière,25.429158819195386
6374,2022-03-01,Korontière,25.86131921399501
6375,2022-04-01,Korontière,25.179096415843834
6376,2022-05-01,Korontière,24.796811760887284
6377,2022-06-01,Korontière,24.000315334633164
6378,2022-07-01,Korontière,23.506298968223085
6379,2022-08-01,Korontière,23.148893653585553
6380,2022-09-01,Korontière,23.919920865700412
6381,2022-10-01,Korontière,24.20803840839537
6382,2022-11-01,Korontière,24.612782847746722
6383,2022-12-01,Korontière,24.280185131399065
6384,2019-01-01,Kossoucoingou,20.240735709111245
6385,2019-02-01,Kossoucoingou,22.64124673620321
6386,2019-03-01,Kossoucoingou,24.47053601859718
6387,2019-04-01,Kossoucoingou,24.50731477907132
6388,2019-05-01,Kossoucoingou,23.781776084935565
6389,2019-06-01,Kossoucoingou,22.627321428010546
6390,2019-07-01,Kossoucoingou,21.727660586158056
6391,2019-08-01,Kossoucoingou,21.354598781100208
6392,2019-09-01,Kossoucoingou,21.167022431741902
6393,2019-10-01,Kossoucoingou,22.003333734538074
6394,2019-11-01,Kossoucoingou,20.641512691534526
6395,2019-12-01,Kossoucoingou,19.693311289718494
6396,2020-01-01,Kossoucoingou,20.47021682703149
6397,2020-02-01,Kossoucoingou,22.5704127332543
6398,2020-03-01,Kossoucoingou,24.236690505770603
6399,2020-04-01,Kossoucoingou,24.818829098834083
6400,2020-05-01,Kossoucoingou,23.739645259368164
6401,2020-06-01,Kossoucoingou,22.49834179631717
6402,2020-07-01,Kossoucoingou,21.89302196964206
6403,2020-08-01,Kossoucoingou,21.477205034406662
6404,2020-09-01,Kossoucoingou,21.44250189009586
6405,2020-10-01,Kossoucoingou,21.5284252441593
6406,2020-11-01,Kossoucoingou,20.66263785116377
6407,2020-12-01,Kossoucoingou,20.368793297837684
6408,2021-01-01,Kossoucoingou,20.006482192105675
6409,2021-02-01,Kossoucoingou,22.999763740728927
6410,2021-03-01,Kossoucoingou,24.388031307972952
6411,2021-04-01,Kossoucoingou,24.78891892573148
6412,2021-05-01,Kossoucoingou,23.825364818855785
6413,2021-06-01,Kossoucoingou,22.615020407710578
6414,2021-07-01,Kossoucoingou,21.911988093716314
6415,2021-08-01,Kossoucoingou,21.50918574182294
6416,2021-09-01,Kossoucoingou,21.420898929305082
6417,2021-10-01,Kossoucoingou,21.759664862642037
6418,2021-11-01,Kossoucoingou,20.73295998045339
6419,2021-12-01,Kossoucoingou,20.214945866878132
6420,2022-01-01,Kossoucoingou,20.23211136472969
6421,2022-02-01,Kossoucoingou,22.930377253512468
6422,2022-03-01,Kossoucoingou,24.53900379775379
6423,2022-04-01,Kossoucoingou,24.758055609002948
6424,2022-05-01,Kossoucoingou,23.912412738756654
6425,2022-06-01,Kossoucoingou,22.731029928632402
6426,2022-07-01,Kossoucoingou,21.929850287930414
6427,2022-08-01,Kossoucoingou,21.54129571438494
6428,2022-09-01,Kossoucoingou,21.4020556479726
6429,2022-10-01,Kossoucoingou,21.991027385402546
6430,2022-11-01,Kossoucoingou,20.798915941798665
6431,2022-12-01,Kossoucoingou,20.062717363848012
6432,2019-01-01,Manta,20.881559290784026
6433,2019-02-01,Manta,23.41222668321386
6434,2019-03-01,Manta,25.564775655320396
6435,2019-04-01,Manta,25.851069791474718
6436,2019-05-01,Manta,25.16237008766215
6437,2019-06-01,Manta,23.88720940520375
6438,2019-07-01,Manta,23.12318844409274
6439,2019-08-01,Manta,22.747101878077345
6440,2019-09-01,Manta,22.65426288361081
6441,2019-10-01,Manta,23.334376207743293
6442,2019-11-01,Manta,21.60806032937083
6443,2019-12-01,Manta,20.315475993780368
6444,2020-01-01,Manta,21.12500065591199
6445,2020-02-01,Manta,23.35017512155896
6446,2020-03-01,Manta,25.341792386020487
6447,2020-04-01,Manta,26.19232658198656
6448,2020-05-01,Manta,25.1260880471314
6449,2020-06-01,Manta,23.777042050836904
6450,2020-07-01,Manta,23.2818653954449
6451,2020-08-01,Manta,22.855373253963062
6452,2020-09-01,Manta,22.919203682486682
6453,2020-10-01,Manta,22.87095894062406
6454,2020-11-01,Manta,21.634649290095005
6455,2020-12-01,Manta,21.024467976340333
6456,2021-01-01,Manta,20.635726525108424
6457,2021-02-01,Manta,23.768450496222925
6458,2021-03-01,Manta,25.494917003809686
6459,2021-04-01,Manta,26.157763639047293
6460,2021-05-01,Manta,25.214952225261655
6461,2021-06-01,Manta,23.89240134691058
6462,2021-07-01,Manta,23.308023122965345
6463,2021-08-01,Manta,22.89724386183547
6464,2021-09-01,Manta,22.906482863194544
6465,2021-10-01,Manta,23.103723899886315
6466,2021-11-01,Manta,21.708365087832117
6467,2021-12-01,Manta,20.86427912732432
6468,2022-01-01,Manta,20.874693403566503
6469,2022-02-01,Manta,23.707936586895137
6470,2022-03-01,Manta,25.647406418295073
6471,2022-04-01,Manta,26.122120706018144
6472,2022-05-01,Manta,25.305186369465538
6473,2022-06-01,Manta,24.007275957895523
6474,2022-07-01,Manta,23.33325316797733
6475,2022-08-01,Manta,22.93927333946043
6476,2022-09-01,Manta,22.896292431195864
6477,2022-10-01,Manta,23.33639164932303
6478,2022-11-01,Manta,21.777634338452607
6479,2022-12-01,Manta,20.706014492900515
6480,2019-01-01,Natta,20.846186435650502
6481,2019-02-01,Natta,23.384927513910036
6482,2019-03-01,Natta,25.46762253354785
6483,2019-04-01,Natta,25.68901876464218
6484,2019-05-01,Natta,25.017127881650637
6485,2019-06-01,Natta,23.830048664993477
6486,2019-07-01,Natta,23.00812036407996
6487,2019-08-01,Natta,22.590216040343815
6488,2019-09-01,Natta,22.529385181511657
6489,2019-10-01,Natta,23.187806176604976
6490,2019-11-01,Natta,21.497153776116622
6491,2019-12-01,Natta,20.24455531988951
6492,2020-01-01,Natta,21.0810290212876
6493,2020-02-01,Natta,23.316824781086712
6494,2020-03-01,Natta,25.23927509007624
6495,2020-04-01,Natta,26.01767428624826
6496,2020-05-01,Natta,24.976776443404635
6497,2020-06-01,Natta,23.70490321884764
6498,2020-07-01,Natta,23.175842898511632
6499,2020-08-01,Natta,22.69908803328392
6500,2020-09-01,Natta,22.793999327436065
6501,2020-10-01,Natta,22.712527105700296
6502,2020-11-01,Natta,21.519186985207586
6503,2020-12-01,Natta,20.937463884103025
6504,2021-01-01,Natta,20.601240789245765
6505,2021-02-01,Natta,23.7373517652925
6506,2021-03-01,Natta,25.388768576901768
6507,2021-04-01,Natta,25.981934840374358
6508,2021-05-01,Natta,25.0616723562825
6509,2021-06-01,Natta,23.82004556277192
6510,2021-07-01,Natta,23.193742978707807
6511,2021-08-01,Natta,22.735375414779075
6512,2021-09-01,Natta,22.775985510004716
6513,2021-10-01,Natta,22.943859057728627
6514,2021-11-01,Natta,21.58908703537969
6515,2021-12-01,Natta,20.77741013304752
6516,2022-01-01,Natta,20.83183570014317
6517,2022-02-01,Natta,23.670741102424312
6518,2022-03-01,Natta,25.537721872902406
6519,2022-04-01,Natta,25.94516930726471
6520,2022-05-01,Natta,25.147939695466995
6521,2022-06-01,Natta,23.934589892395703
6522,2022-07-01,Natta,23.210631837622856
6523,2022-08-01,Natta,22.771879298728308
6524,2022-09-01,Natta,22.76057931584927
6525,2022-10-01,Natta,23.17515765792549
6526,2022-11-01,Natta,21.654551630866383
6527,2022-12-01,Natta,20.61918383110137
6528,2019-01-01,Tabota,20.243376352525726
6529,2019-02-01,Tabota,22.707874556393108
6530,2019-03-01,Tabota,24.733835589770024
6531,2019-04-01,Tabota,24.855911397019103
6532,2019-05-01,Tabota,24.21136272200705
6533,2019-06-01,Tabota,23.000642101679198
6534,2019-07-01,Tabota,22.08670520733826
6535,2019-08-01,Tabota,21.640617147422958
6536,2019-09-01,Tabota,21.50654174428564
6537,2019-10-01,Tabota,22.270756406854566
6538,2019-11-01,Tabota,20.76404627328957
6539,2019-12-01,Tabota,19.667680645693935
6540,2020-01-01,Tabota,20.482709710466125
6541,2020-02-01,Tabota,22.632566959040886
6542,2020-03-01,Tabota,24.483231831798257
6543,2020-04-01,Tabota,25.19960641893404
6544,2020-05-01,Tabota,24.158823175382715
6545,2020-06-01,Tabota,22.864894220485205
6546,2020-07-01,Tabota,22.24679635799953
6547,2020-08-01,Tabota,21.759671646806083
6548,2020-09-01,Tabota,21.79043476683496
6549,2020-10-01,Tabota,21.764278443678805
6550,2020-11-01,Tabota,20.777385350414008
6551,2020-12-01,Tabota,20.390791080863778
6552,2021-01-01,Tabota,19.97948944781664
6553,2021-02-01,Tabota,23.064575208368016
6554,2021-03-01,Tabota,24.636781476521083
6555,2021-04-01,Tabota,25.155474864581898
6556,2021-05-01,Tabota,24.244316244627782
